PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
93429,3242,35,0,322,1,322
93754,3232,35,0,324,1,324
94066,3226,35,0,310,1,310
94375,3226,36,0,308,1,308
94695,3219,36,0,319,1,319
95008,3215,36,0,312,1,312
95321,3214,36,0,312,1,312
95629,3223,36,0,307,1,307
95948,3230,36,0,318,1,318
96270,3255,36,0,320,1,320
96588,3281,36,0,317,1,317
96900,3264,36,0,311,1,311
97221,3259,37,0,319,1,319
97542,3263,37,0,320,1,320
97866,3292,37,0,323,1,323
98179,3305,37,0,312,1,312
98493,3326,37,0,313,1,313
98803,3332,37,0,309,1,309
99120,3323,37,0,316,1,316
99431,3319,37,0,310,1,310
99739,3355,38,0,307,1,307
100047,3361,38,0,307,1,307
100365,3356,38,0,317,1,317
100683,3349,38,0,317,1,317
100992,3366,38,0,308,1,308
101308,3366,38,0,315,1,315
101615,3356,38,0,306,1,306
101934,3336,38,0,318,1,318
102235,3351,38,0,299,1,299
102545,3356,39,0,309,1,309
102862,3374,39,0,316,1,316
103170,3364,39,0,307,1,307
103484,3327,39,0,313,1,313
103808,3316,39,0,322,1,322
104124,3356,39,0,314,1,314
104437,3366,39,0,312,1,312
104742,3393,39,0,303,1,303
105046,3409,40,0,303,1,303
105362,3418,40,0,314,1,314
105669,3446,40,0,306,1,306
105978,3432,40,0,307,1,307
106278,3471,40,0,299,1,299
106594,3489,40,0,315,1,315
106898,3471,40,0,303,1,303
107216,3460,40,0,317,1,317
107521,3480,41,0,304,1,304
107825,3529,41,0,303,1,303
108130,3563,41,0,304,1,304
108431,3574,41,0,300,1,300
108731,3607,41,0,299,1,299
109043,3601,41,0,311,1,311
109352,3584,41,0,308,1,308
109653,3644,41,0,300,1,300
109955,3658,41,0,301,1,301
110244,3675,42,0,287,1,287
110547,3649,42,0,302,1,302
110844,3665,42,0,296,1,296
111152,3641,42,0,307,1,307
111467,3651,42,0,314,1,314
111772,3657,42,0,304,1,304
112080,3637,42,0,307,1,307
112393,3647,42,0,312,1,312
112709,3601,42,0,314,1,314
113020,3608,43,0,310,1,310
113331,3626,43,0,310,1,310
113632,3638,43,0,300,1,300
113934,3617,43,0,301,1,301
114240,3600,43,0,305,1,305
114539,3595,43,0,297,1,297
114846,3597,43,0,306,1,306
115150,3637,43,0,303,1,303
115457,3649,44,0,306,1,306
115765,3678,44,0,307,1,307
116060,3688,44,0,294,1,294
116364,3711,44,0,303,1,303
116676,3705,44,0,311,1,311
116983,3711,44,0,306,1,306
117289,3690,44,0,305,1,305
117599,3666,44,0,309,1,309
117898,3671,44,0,298,1,298
118186,3702,45,0,287,1,287
118476,3686,45,0,289,1,289
118772,3703,45,0,295,1,295
119079,3706,45,0,306,1,306
119365,3702,45,0,285,1,285
119661,3728,45,0,294,1,294
119970,3715,45,0,308,1,308
120277,3709,45,0,306,1,306
120593,3700,46,0,314,1,314
120900,3701,46,0,306,1,306
121202,3721,46,0,301,1,301
121489,3766,46,0,286,1,286
121781,3760,46,0,290,1,290
122083,3728,46,0,301,1,301
122390,3748,46,0,306,1,306
122682,3741,46,0,291,1,291
122970,3734,46,0,287,1,287
123272,3724,47,0,301,1,301
123579,3701,47,0,306,1,306
123858,3738,47,0,278,1,278
124156,3699,47,0,297,1,297
124463,3696,47,0,306,1,306
124767,3698,47,0,303,1,303
125067,3682,47,0,299,1,299
125370,3656,47,0,302,1,302
125670,3671,47,0,299,1,299
125952,3664,48,0,280,1,280
126227,3681,48,0,274,1,274
126512,3723,48,0,284,1,284
126792,3743,48,0,279,1,279
127075,3765,48,0,282,1,282
127383,3720,48,0,307,1,307
127675,3718,48,0,291,1,291
127965,3720,48,0,289,1,289
128254,3736,48,0,288,1,288
128550,3713,49,0,295,1,295
128842,3738,49,0,291,1,291
129144,3731,49,0,301,1,301
129428,3727,49,0,283,1,283
129712,3759,49,0,283,1,283
130001,3739,49,0,288,1,288
130292,3774,49,0,290,1,290
130585,3794,49,0,292,1,292
130874,3850,49,0,288,1,288
131156,3920,50,0,281,1,281
131447,3924,50,0,290,1,290
131734,3959,50,0,285,1,285
132009,3974,50,0,274,1,274
132300,3988,50,0,290,1,290
132574,3983,50,0,273,1,273
132855,3996,50,0,280,1,280
133143,3999,50,0,287,1,287
133420,4029,50,0,276,1,276
133710,4034,51,0,289,1,289
133992,4040,51,0,281,1,281
134292,3992,51,0,299,1,299
134577,3986,51,0,284,1,284
134871,3980,51,0,293,1,293
135163,3962,51,0,291,1,291
135438,3988,51,0,274,1,274
135717,4040,51,0,278,1,278
136018,4042,51,0,300,1,300
136297,4066,51,0,278,1,278
136581,4100,52,0,283,1,283
136869,4125,52,0,286,1,286
137157,4140,52,0,287,1,287
137442,4138,52,0,284,1,284
137729,4114,52,0,286,1,286
138013,4097,52,0,283,1,283
138288,4108,52,0,274,1,274
138578,4108,52,0,288,1,288
138865,4136,52,0,286,1,286
139137,4136,53,0,271,1,271
139425,4138,53,0,287,1,287
139713,4158,53,0,287,1,287
139989,4129,53,0,274,1,274
140269,4100,53,0,279,1,279
140560,4104,53,0,290,1,290
140849,4090,53,0,288,1,288
141142,4081,53,0,291,1,291
141434,4074,53,0,291,1,291
141725,4088,54,0,290,1,290
142012,4110,54,0,286,1,286
142290,4110,54,0,277,1,277
142578,4118,54,0,287,1,287
142859,4141,54,0,280,1,280
143137,4161,54,0,277,1,277
143421,4141,54,0,283,1,283
143700,4144,54,0,278,1,278
143988,4140,54,0,287,1,287
144276,4179,55,0,287,1,287
144561,4201,55,0,284,1,284
144849,4201,55,0,287,1,287
145133,4172,55,0,283,1,283
145408,4202,55,0,273,1,273
145700,4151,55,0,291,1,291
145986,4142,55,0,285,1,285
146267,4103,55,0,280,1,280
146544,4070,55,0,276,1,276
146829,4057,56,0,284,1,284
