PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
224694,2185,89,0,517.63,1,517.63
225210,2100,90,0,515.66,1,515.66
225758,2016,90,0,547.5,1,547.5
226313,2033,90,0,554.61,1,554.61
226867,2011,90,0,553.25,1,553.25
227436,1977,90,0,568.22,1,568.22
227999,1945,91,0,562.54,1,562.54
228584,1906,91,0,584.54,1,584.54
229183,1872,91,0,598.84,1,598.84
229796,1795,91,0,612.37,1,612.37
230419,1801,92,0,622.49,1,622.49
231066,1694,92,0,646.6,1,646.6
231734,1630,92,0,667.8,1,667.8
232424,1583,92,0,689.94,1,689.94
233136,1533,93,0,711.76,1,711.76
233856,1536,93,0,719.56,1,719.56
234594,1495,93,0,737.12,1,737.12
235354,1421,94,0,759.35,1,759.35
236165,1325,94,0,810.72,1,810.72
236994,1337,94,0,828.82,1,828.82
237840,1223,95,0,845.48,1,845.48
238781,1131,95,0,940.67,1,940.67
239770,1064,95,0,988.47,1,988.47
240844,955,96,0,1073.3,1,1073.3
241980,896,96,0,1135.16,1,1135.16
243246,752,97,0,1265.24,1,1265.24
244660,699,97,0,1413.16,1,1413.16
246208,617,98,0,1547.69,1,1547.69
248110,384,99,0,1901.42,1,1901.42
250000,0,100,0,3222.13,1,3222.13
250000,0,100,0,0.0,1,0.0
250000,0,100,0,0.0,1,0.0
250000,0,100,0,0.0,1,0.0
250000,0,100,0,0.0,1,0.0
250000,0,100,0,0.0,1,0.0
